name,address,city,country,price,cuisine,url,award,greenstar,stars,longitude,latitude
Bellanger,"9 Islington Green, Islington, London, N1 2XH, United Kingdom",London,United Kingdom,££,Mediterranean Cuisine,https://bellanger.co.uk,Selected Restaurants,0,0.25,-0.1029025,51.53649
Kinkally,"43 Charlotte Street, Fitzrovia, London, W1T 1RS, United Kingdom",London,United Kingdom,££,Eastern European,https://www.kinkally.co.uk/,Selected Restaurants,0,0.25,-0.1356432,51.5192114
The Pearly Queen,"44 Commercial Street, Spitalfields, London, E1 6LT, United Kingdom",London,United Kingdom,££,Seafood,https://thepearlyqueen.com,Selected Restaurants,0,0.25,-0.0731653,51.5170863
Margot,"45 Great Queen Street, Holborn, London, WC2B 5AA, United Kingdom",London,United Kingdom,£££,Italian,https://www.margotrestaurant.com/,Selected Restaurants,0,0.25,-0.1217238,51.5146995
Noble Rot,"51 Lamb’s Conduit Street, Bloomsbury, London, WC1N 3NB, United Kingdom",London,United Kingdom,££,"Traditional Cuisine, Classic French",https://noblerot.co.uk,Selected Restaurants,0,0.25,-0.1185903,51.5218924
Medlar,"438 King's Road, Chelsea, London, SW10 0LJ, United Kingdom",London,United Kingdom,£££,Modern Cuisine,https://www.medlarrestaurant.co.uk,Selected Restaurants,0,0.25,-0.1777222,51.4830988
Six Portland Road,"6 Portland Road, Holland Park, London, W11 4LA, United Kingdom",London,United Kingdom,£££,European,https://sixportlandroad.com,Selected Restaurants,0,0.25,-0.2079135,51.5071537
Akara,"Arch 208, 18 Stoney Street, Borough Market, London, SE1 9AD, United Kingdom",London,United Kingdom,££,African,https://www.akaralondon.co.uk,Selected Restaurants,0,0.25,-0.0914987,51.5066914
Updown Farmhouse,"Updown Road, Betteshanger, Deal, CT14 0EF, United Kingdom",Deal,United Kingdom,£££,Regional Cuisine,https://updownfarmhouse.com/,Selected Restaurants,0,0.25,1.3214244,51.2359848
The Shed,"Unit 1&2 J-Shed, Kings Road, Swansea, SA1 8PL, United Kingdom",Swansea,United Kingdom,££,Traditional British,https://www.theshedsa1.com,Selected Restaurants,0,0.25,-3.94144,51.62317
Chef's Table,"46 King Street, West Malling, ME19 6QT, United Kingdom",West Malling,United Kingdom,££££,Modern British,https://www.chefstablekent.co.uk,Selected Restaurants,0,0.25,0.4082177,51.2942311
Noizé,"39 Whitfield Street, Fitzrovia, London, W1T 2SF, United Kingdom",London,United Kingdom,£££,Modern French,https://www.noize-restaurant.co.uk,Selected Restaurants,0,0.25,-0.135102,51.5201809
Barnaby's,"Trevibban Mill Vineyard, Dark Lane, Saint Issey, PL27 7SE, United Kingdom",Saint Issey,United Kingdom,££,"Modern Cuisine, Middle Eastern",https://prawnonthelawn.com/restaurant/barnabys/,Selected Restaurants,0,0.25,-4.9381391,50.4949107
Tern,"Worthing Pier, Marine Parade, Worthing, BN11 3PX, United Kingdom",Worthing,United Kingdom,£££,Modern Cuisine,https://ternrestaurant.co.uk,Selected Restaurants,0,0.25,-0.3695428,50.8089753
Rambutan,"10 Stoney Street, Borough Market, London, SE1 9AD, United Kingdom",London,United Kingdom,££,Sri Lankan,https://rambutanlondon.com/,Selected Restaurants,0,0.25,-0.0914511,51.5055515
Five Little Pigs,"26 St Mary’s Street, Wallingford, OX10 0ET, United Kingdom",Wallingford,United Kingdom,££,Modern Cuisine,https://www.fivelittlepigs.co.uk/,Selected Restaurants,0,0.25,-1.1250033,51.5981211
Hendersons,"7-13 Barclay Place, Edinburgh, EH10 4HW, United Kingdom",Edinburgh,United Kingdom,££,"Vegetarian, Vegan",https://www.hendersonsrestaurant.com,Selected Restaurants,0,0.25,-3.2037805,55.9403495
The Bell,"1 Church Street, Charlbury, OX7 3PP, United Kingdom",Charlbury,United Kingdom,££,Modern British,https://www.thebellatcharlbury.com,Selected Restaurants,0,0.25,-1.4829216,51.872386
Darjeeling Express,"2.1-2.4 Kingly Court, Carnaby Street, Soho, London, W1B 5PW, United Kingdom",London,United Kingdom,£££,Indian,https://www.darjeeling-express.com,Selected Restaurants,0,0.25,-0.1389917,51.5131068
The Parakeet,"256 Kentish Town Road, London, NW5 2AA, United Kingdom",London,United Kingdom,£££,Modern British,https://theparakeetpub.com,Selected Restaurants,0,0.25,-0.1407069,51.5497922
Lasdun,"National Theatre, Upper Ground, Southwark, London, SE1 9PX, United Kingdom",London,United Kingdom,££,Modern British,https://www.lasdunrestaurant.com/,Selected Restaurants,0,0.25,-0.11409,51.50687
wilks,"13 Chelsea Road, Bath, BA1 3DU, United Kingdom",Bath,United Kingdom,££££,Seafood,https://wilksbath.com,Selected Restaurants,0,0.25,-2.3889046,51.3852341
eòrna,"68 Hamilton Place, Edinburgh, EH3 5AZ, United Kingdom",Edinburgh,United Kingdom,££££,Modern British,https://eornarestaurant.com,Selected Restaurants,0,0.25,-3.20711,55.9591976
LeftField,"12 Barclay Terrace, Edinburgh, EH10 4HP, United Kingdom",Edinburgh,United Kingdom,££,"Seafood, Scottish",https://www.leftfieldedinburgh.co.uk,Selected Restaurants,0,0.25,-3.2039042,55.9395442
MAYA,"40 Chorlton Street, Manchester, M1 3HW, United Kingdom",Manchester,United Kingdom,££,Modern Cuisine,https://www.mayamanchester.com,Selected Restaurants,0,0.25,-2.2362009,53.4775258
The Kirkstyle Inn and Sportsman’s Rest.,"Slaggyford, Brampton, CA8 7PB, United Kingdom",Brampton,United Kingdom,££,British Contemporary,https://theksi.co.uk,Selected Restaurants,0,0.25,-2.5023813,54.8812966
ANNWN,"1 Market Square, Narberth, SA67 7AU, United Kingdom",Narberth,United Kingdom,££££,Modern Cuisine,https://www.annwnrestaurant.co.uk,Selected Restaurants,1,0.25,-4.7430385,51.7981302
Mount St.,"First Floor, 41-43 Mount Street, Mayfair, London, W1K 2RX, United Kingdom",London,United Kingdom,£££,Modern British,https://mountstrestaurant.com,Selected Restaurants,0,0.25,-0.15151,51.50974
Elis,"Patriot Square, Bethnal Green, London, E2 9NF, United Kingdom",London,United Kingdom,£££,Modern Cuisine,https://www.restaurantelis.co.uk,Selected Restaurants,0,0.25,-0.0553826,51.5304444
The Chandlers Arms,"Sibford Road, Epwell, OX15 6LH, United Kingdom",Epwell,United Kingdom,£££,Modern Cuisine,https://www.thechandlersarms.co.uk,Selected Restaurants,0,0.25,-1.4862687,52.0594224
Harbour House,"Trefusis Rd, Flushing, TR11 5TY, United Kingdom",Flushing,United Kingdom,£££,Modern British,https://harbourhouseflushing.com,Selected Restaurants,0,0.25,-5.070313,50.1642977
Blas,"Twr y Felin Hotel, St Davids, SA62 6QT, United Kingdom",St Davids,United Kingdom,££,Modern Cuisine,https://blasrestaurant.com/,Selected Restaurants,0,0.25,-5.2592944,51.8790045
Pophams,"197 Richmond Road, London Fields, London, E8 3NJ, United Kingdom",London,United Kingdom,££,Italian,https://www.pophamsbakery.com/pasta,Selected Restaurants,0,0.25,-0.057621,51.5435327
Upstairs at Landrace,"59 Walcot Street, Bath, BA1 5BN, United Kingdom",Bath,United Kingdom,££,Modern British,https://landrace.co.uk,Selected Restaurants,0,0.25,-2.3597387,51.3861864
Arkle,"Eastgate, Chester, CH1 1LT, United Kingdom",Chester,United Kingdom,££££,Modern Cuisine,https://www.chestergrosvenor.com/dining/arkle,Selected Restaurants,0,0.25,-2.8890883,53.1907773
Fancett's,"96a Mill Road, Cambridge, CB1 2BD, United Kingdom",Cambridge,United Kingdom,£££,Classic French,https://www.fancetts.com,Selected Restaurants,0,0.25,0.1385864,52.1993982
Holm,"28 St James Street, South Petherton, TA13 5BW, United Kingdom",South Petherton,United Kingdom,££,Modern British,https://holmsomerset.co.uk/,Selected Restaurants,0,0.25,-2.8093154,50.9492535
Quince,"39 Station Road, Westgate-on-Sea, CT8 8QY, United Kingdom",Westgate-on-Sea,United Kingdom,££,British Contemporary,https://quincewestgate.co.uk,Selected Restaurants,0,0.25,1.3386563,51.3815507
Where there's Smoke,"7 Silver Street, Masham, HG4 4DX, United Kingdom",Masham,United Kingdom,£££,Modern British,https://www.wts.restaurant,Selected Restaurants,0,0.25,-1.6567622,54.2225802
Memsahib's Lounge,"47-49 Promenade, Cheltenham, GL50 1PJ, United Kingdom",Cheltenham,United Kingdom,£££,Indian,https://memsahibslounge.com,Selected Restaurants,0,0.25,-2.0767336,51.8995659
CULTURE,"Custom House Quay, 38b Arwenack Street, Falmouth, TR11 3JF, United Kingdom",Falmouth,United Kingdom,£££,Modern British,https://www.culturerestaurant.co.uk,Selected Restaurants,1,0.25,-5.0660623,50.1524759
Legacy,"Station Rise, York, Y01 6GD, United Kingdom",York,United Kingdom,££££,Modern British,https://www.thegrandyork.co.uk/drinking-dining/the-legacy/,Selected Restaurants,0,0.25,-1.0887997,53.9585543
The Holland,"25 Earls Court Road, Kensington, London, W8 6EB, United Kingdom",London,United Kingdom,££,Traditional British,https://thehollandkensington.co.uk,Selected Restaurants,0,0.25,-0.1979437,51.4981864
The Spence,"39 St Andrew Square, Edinburgh, EH2 2AD, United Kingdom",Edinburgh,United Kingdom,£££,Modern British,https://gleneagles.com/townhouse/eat-drink/the-spence,Selected Restaurants,0,0.25,-3.1917515,55.9541972
Lovage,"115 St George's Terrace, Jesmond, Newcastle Upon Tyne, NE2 2DN, United Kingdom",Newcastle Upon Tyne,United Kingdom,£££,Modern Cuisine,https://lovagejesmond.co.uk,Selected Restaurants,0,0.25,-1.6056081,54.9951961
The Bear Inn,"Drayton Road, Hodnet, TF9 3NH, United Kingdom",Hodnet,United Kingdom,££,Modern British,https://www.thebearinnhodnet.com,Selected Restaurants,0,0.25,-2.5757121,52.8538232
White Bull,"166 New Lane, Oswaldtwistle, BB5 3QW, United Kingdom",Oswaldtwistle,United Kingdom,££,Traditional Cuisine,https://www.whitebulloswaldtwistle.co.uk,Selected Restaurants,0,0.25,-2.4063209,53.736306
Little Seeds,"16-18 Radford Street, Stone, ST15 8DA, United Kingdom",Stone,United Kingdom,£££,Modern British,https://www.littleseedsstone.co.uk,Selected Restaurants,0,0.25,-2.148413,52.9041596
Coarse,"Reform Place, North Road, Durham, DH1 4RZ, United Kingdom",Durham,United Kingdom,££,Modern British,https://coarse.restaurant,Selected Restaurants,0,0.25,-1.5800129,54.7768194
Another Hand,"Unit F, 253 Deansgate, Manchester, M3 4EN, United Kingdom",Manchester,United Kingdom,££,Modern Cuisine,https://anotherhandmcr.com,Selected Restaurants,0,0.25,-2.250041,53.4770583
Black & Green,"49 Hewell Road, Barnt Green, B45 8LT, United Kingdom",Barnt Green,United Kingdom,£££,Modern Cuisine,https://www.restaurantBG.co.uk,Selected Restaurants,0,0.25,-1.9900403,52.361897
The Yurt at Nicholsons,"Nicholson Nurseries, The Park, North Aston, OX25 6HL, United Kingdom",North Aston,United Kingdom,££,Modern British,https://www.nicholsonsgb.com/yurt/,Selected Restaurants,0,0.25,-1.3091774,51.9549297
The Stile Bridge,"Staplehurst Road, Marden, TN12 9BH, United Kingdom",Marden,United Kingdom,££,"South American, Mediterranean Cuisine",https://www.thestilebridge.com,Selected Restaurants,0,0.25,0.5167818,51.2016967
Ye Horns Inn,"Horns Lane, Goosnargh, PR3 2FJ, United Kingdom",Goosnargh,United Kingdom,££,Modern British,https://www.yehornsinn.com,Selected Restaurants,0,0.25,-2.6470671,53.8470828
Manifest,"4a Watkinson Street, Liverpool, L1 0AG, United Kingdom",Liverpool,United Kingdom,£££,Modern British,https://www.manifestrestaurant.com,Selected Restaurants,0,0.25,-2.9817059,53.3962704
The Flintlock,"11 Cheadle Road, Cheddleton, ST13 7HN, United Kingdom",Cheddleton,United Kingdom,£££,Modern Cuisine,https://www.theflintlockcheddleton.co.uk,Selected Restaurants,0,0.25,-2.0413983,53.0704422
The Bull's Head,"Craswall, HR2 0PN, United Kingdom",Craswall,United Kingdom,££,Traditional Cuisine,https://www.wildbynaturellp.com/the-bulls-head-inn,Selected Restaurants,0,0.25,-3.0537159,52.0178815
Bath Priory,"Weston Road, Bath, BA1 2XT, United Kingdom",Bath,United Kingdom,££££,Modern British,https://www.thebathpriory.co.uk,Selected Restaurants,0,0.25,-2.3822839,51.3900021
The Checkers,"Broad Street, Montgomery, SY15 6PN, United Kingdom",Montgomery,United Kingdom,£££,Modern Cuisine,https://www.checkerswales.co.uk,Selected Restaurants,0,0.25,-3.1482336,52.5603544
Nest,"258-260 Chillingham Road, Heaton, Newcastle Upon Tyne, NE6 5LQ, United Kingdom",Newcastle Upon Tyne,United Kingdom,£££,Modern British,https://www.nestinthenorth.com,Selected Restaurants,0,0.25,-1.5774307,54.9880166
Kudu Grill,"57 Nunhead Lane, Peckham, London, SE15 3TR, United Kingdom",London,United Kingdom,££,South African,https://www.kuducollective.com/kudu-grill/,Selected Restaurants,0,0.25,-0.0619013,51.4639002
Artis by Phelim O'Hagan,"29-31 Craft Village, Shipquay Street, Londonderry, BT48 6AR, United Kingdom",Londonderry,United Kingdom,£££,Modern British,https://www.artisatcraftvillagederry.com,Selected Restaurants,0,0.25,-7.3204,54.99682
The Jackdaw,"High Street, Conwy, LL32 8DB, United Kingdom",Conwy,United Kingdom,££££,Modern British,https://www.thejackdawconwy.co.uk,Selected Restaurants,0,0.25,-3.8291138,53.2814456
The Gunroom,"Plas Dinas Country House, Bontnewydd, LL54 7YF, United Kingdom",Bontnewydd,United Kingdom,£££,Modern Cuisine,https://www.plasdinas.co.uk/dining/,Selected Restaurants,0,0.25,-4.2746917,53.1087029
The Oarsman,"46 Spittal Street, Marlow, SL7 1DB, United Kingdom",Marlow,United Kingdom,££,British Contemporary,https://theoarsman.co.uk,Selected Restaurants,0,0.25,-0.7760436,51.5730282
The Pack Horse,"3-5 Market Street, Hayfield, SK22 2EP, United Kingdom",Hayfield,United Kingdom,££,Modern British,https://www.thepackhorsehayfield.uk/,Selected Restaurants,0,0.25,-1.9462118,53.3805665
Kintsu,"11a North Hill, Colchester, CO1 1DZ, United Kingdom",Colchester,United Kingdom,£££,Modern British,https://kintsu.co.uk/,Selected Restaurants,0,0.25,0.8970308,51.8908961
MiMi Mei Fair,"55 Curzon Street, Mayfair, London, W1J 8PG, United Kingdom",London,United Kingdom,£££,Chinese,https://mimimeifair.com,Selected Restaurants,0,0.25,-0.1454404,51.5072842
The Baring,"55 Baring Street, Islington, London, N1 3DS, United Kingdom",London,United Kingdom,££,European Contemporary,https://www.thebaring.co.uk/,Selected Restaurants,0,0.25,-0.0885279,51.5371152
Robun,"4 Princes Buildings, George Street, Bath, BA1 2ED, United Kingdom",Bath,United Kingdom,££,Japanese,https://www.robun.co.uk,Selected Restaurants,0,0.25,-2.36123,51.38528
The Suffolk,"152 High Street, Aldeburgh, IP15 5AQ, United Kingdom",Aldeburgh,United Kingdom,£££,Seafood,https://the-suffolk.co.uk,Selected Restaurants,0,0.25,1.6013791,52.1516277
Noci,"4-6 Islington Green, Islington, London, N1 2XA, United Kingdom",London,United Kingdom,£,Italian,https://nocirestaurant.co.uk,Selected Restaurants,0,0.25,-0.1030015,51.5358489
Honey & Co,"54 Lamb's Conduit Street, Bloomsbury, London, WC1N 3LW, United Kingdom",London,United Kingdom,££,Middle Eastern,https://honeyandco.co.uk,Selected Restaurants,0,0.25,-0.1184051,51.5219433
1610 at The Globe Inn,"56 High Street, Dumfries, DG1 2JA, United Kingdom",Dumfries,United Kingdom,£££,"Modern Cuisine, Scottish",https://www.globeinndumfries.co.uk,Selected Restaurants,0,0.25,-3.6096531,55.0673111
The Twenty Two,"22 Grosvenor Square, Mayfair, London, W1K 6LF, United Kingdom",London,United Kingdom,£££,Mediterranean Cuisine,https://the22.london/restaurant-bar,Selected Restaurants,0,0.25,-0.1530629,51.5119524
Paradise Café,"Daleside Nurseries, Ripon Road, Killinghall, Harrogate, HG3 2AY, United Kingdom",Harrogate,United Kingdom,££,Seasonal Cuisine,https://www.paradisewithfrj.co.uk,Selected Restaurants,0,0.25,-1.5636903,54.0281745
Cavita,"56-60 Wigmore Street, Marylebone, London, W1U 2RZ, United Kingdom",London,United Kingdom,£££,Mexican,https://www.cavitarestaurant.com/,Selected Restaurants,0,0.25,-0.1493431,51.5163517
Lisboeta,"30 Charlotte Street, Fitzrovia, London, W1T 2NG, United Kingdom",London,United Kingdom,£££,Portuguese,https://lisboeta.co.uk,Selected Restaurants,0,0.25,-0.1352423,51.518967
Ekstedt at The Yard,"3-5 Great Scotland Yard, Whitehall, London, SW1A 2HN, United Kingdom",London,United Kingdom,££££,Modern Cuisine,https://www.ekstedtattheyard.com,Selected Restaurants,0,0.25,-0.1262861,51.5062794
Mercado Central,"24 Green Street, Cambridge, CB2 3JX, United Kingdom",Cambridge,United Kingdom,£££,Spanish,https://mercadocentral.co.uk,Selected Restaurants,0,0.25,0.1186746,52.2064508
eleanore,"30-31 Albert Place, Edinburgh, EH7 5HN, United Kingdom",Edinburgh,United Kingdom,£££,Modern British,https://www.eleanore.uk,Selected Restaurants,0,0.25,-3.1797757,55.9618082
Wild by Tart,"3-4 Eccleston Yards, Belgravia, London, SW1W 9AZ, United Kingdom",London,United Kingdom,££,Mediterranean Cuisine,https://www.wildbytart.com,Selected Restaurants,0,0.25,-0.1484316,51.4935702
Sucre,"47B Great Marlborough Street, Soho, London, W1F 7JP, United Kingdom",London,United Kingdom,£££,"Latin American, European Contemporary",https://www.sucrerestaurant.com/,Selected Restaurants,0,0.25,-0.138407,51.5144998
The Dipping Lugger,"4 West Shore Street, Ullapool, IV26 2UR, United Kingdom",Ullapool,United Kingdom,£££,Modern British,https://www.thedippinglugger.com/,Selected Restaurants,0,0.25,-5.1609228,57.8952186
Fallow,"2 St James’s Market, St James’s, London, SW1Y 4RP, United Kingdom",London,United Kingdom,£££,Modern British,https://www.fallowrestaurant.com/,Selected Restaurants,0,0.25,-0.1328076,51.5094067
Maru,"18 Shepherd Market, Mayfair, London, W1J 7QH, United Kingdom",London,United Kingdom,££££,"Japanese, Sushi",https://www.marulondon.com,Selected Restaurants,0,0.25,-0.14633,51.5067
Orā,"12 Great Victoria Street, Belfast, BT2 7BA, United Kingdom",Belfast,United Kingdom,££,Modern Cuisine,https://orabelfast.com,Selected Restaurants,0,0.25,-5.9345441,54.5954507
Awabi,"63 Halkett Place, Saint Helier, JE2 4WG, United Kingdom",Saint Helier,United Kingdom,££,Asian,https://www.awabi.co.uk/,Selected Restaurants,0,0.25,-2.1044725,49.1857448
Catch at The Old Fishmarket,"1 Custom House Quay, Weymouth, DT4 8BE, United Kingdom",Weymouth,United Kingdom,££££,Seafood,https://www.catchattheoldfishmarket.com,Selected Restaurants,0,0.25,-2.4539895,50.6072663
Lilac,"Cellar, 57-58 Broad Street, Lyme Regis, DY7 3QF, United Kingdom",Lyme Regis,United Kingdom,££,Modern British,https://www.lilacwine.co.uk,Selected Restaurants,0,0.25,-2.9348176,50.7248785
Benoli,"5 Orford Street, Norwich, NR1 3LE, United Kingdom",Norwich,United Kingdom,££,Italian,https://benolirestaurant.com,Selected Restaurants,0,0.25,1.2954137,52.6271737
The Barrington Boar,"Main Street, Barrington, TA19 0JB, United Kingdom",Barrington,United Kingdom,££,Modern British,https://www.thebarringtonboar.co.uk,Selected Restaurants,0,0.25,-2.8710073,50.9595632
henne,"High Street, Moreton-in-Marsh, GL56 0AT, United Kingdom",Moreton-in-Marsh,United Kingdom,£££,Modern British,https://www.restauranthenne.com,Selected Restaurants,0,0.25,-1.7024599,51.9920356
