record_type,previous_year,current_year,previous_row,current_row,previous_name,current_name,previous_address,current_address,previous_location,current_location,department,region,previous_award,current_award,previous_stars,current_stars,previous_greenstar,current_greenstar,change_types,material,matching_method,matching_confidence,review_status,match_evidence
comparison,2023,2024,291.0,339.0,Lucas Carton,Lucas Carton,9 place de la Madeleine,9 place de la Madeleine,"Paris, 75008","Paris, 75008",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,527.0,266.0,LuluRouget,LuluRouget,4 place Albert-Camus,4 place Albert-Camus,"Nantes, 44200","Nantes, 44200",Loire-Atlantique,Pays de la Loire,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,104.0,626.0,L’Épicurien - Abbaye de Villeneuve,L’Épicurien - Abbaye de Villeneuve,Lieu-dit Villeneuve,Lieu-dit Villeneuve,"Les Sorinières, 44840","Les Sorinières, 44840",Loire-Atlantique,Pays de la Loire,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,86.0,47.0,Maison Aribert,Maison Aribert,280 allée du Jeune-Bayard,280 allée du Jeune-Bayard,"Uriage-les-Bains, 38410","Uriage-les-Bains, 38410",Isère,Auvergne-Rhône-Alpes,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,359.0,303.0,Maison Claude Darroze,Maison Claude Darroze,95 cours du Général-Leclerc,95 cours du Général-Leclerc,"Langon, 33210","Langon, 33210",Gironde,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,474.0,123.0,Maison Decoret,Maison Decoret,15 rue du Parc,15 rue du Parc,"Vichy, 03200","Vichy, 03200",Allier,Auvergne-Rhône-Alpes,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,418.0,500.0,Maison Desamy,Maison Desamy,2 rue Hervé-de-Mareuil,2 rue Hervé-de-Mareuil,"Mareuil-sur-Lay, 85320","Mareuil-sur-Lay-Dissais, 85320",Vendée,Pays de la Loire,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,541.0,173.0,Maison Hache,Maison Hache,30 rue de la République,30 rue de la République,"Eygalières, 13810","Eygalières, 13810",Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,710.0,945.0,Maison Joanto,Maison Joanto,9 chemin du Village,9 chemin du Village,"Briscous, 64240","Briscous, 64240",Pyrénées-Atlantiques,Nouvelle-Aquitaine,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,16.0,12.0,Maison Lameloise,Maison Lameloise,36 place d'Armes,36 place d'Armes,"Chagny, 71150","Chagny, 71150",Saône-et-Loire,Bourgogne-Franche-Comté,3 MICHELIN Stars,3 Stars,3.0,3.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,148.0,322.0,Maison Medard,Maison Medard,19 place des Tilleuls,19 place des Tilleuls,"Boulleret, 18240","Boulleret, 18240",Cher,Centre-Val de Loire,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,416.0,139.0,Maison Nouvelle,Maison Nouvelle,11 rue Rode,11 rue Rode,"Bordeaux, 33000","Bordeaux, 33000",Gironde,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,37.0,89.0,Maison Rostang,Maison Rostang,20 rue Rennequin,20 rue Rennequin,"Paris, 75017","Paris, 75017",Paris,Île-de-France,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,193.0,509.0,Maison Ruffet - Villa Navarre,Maison Ruffet - Villa Navarre,59 avenue Trespoey,59 avenue Trespoey,"Pau, 64000","Pau, 64000",Pyrénées-Atlantiques,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,204.0,611.0,Maison Tiegezh,Maison Tiegezh,7 place de la Gare,7 place de la Gare,"Guer, 56380","Guer, 56380",Morbihan,Bretagne,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,116.0,544.0,Mallory Gabsi,Mallory Gabsi,28 rue des Acacias,28 rue des Acacias,"Paris, 75017","Paris, 75017",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,760.0,800.0,Mandoobar,Mandoobar,7 rue d'Édimbourg,7 rue d'Édimbourg,"Paris, 75008","Paris, 75008",Paris,Île-de-France,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,479.0,157.0,Manoir de Lan-Kerellec,Manoir de Lan-Kerellec,Allée centrale de Lan-Kerellec,Allée centrale de Lan-Kerellec,"Trébeurden, 22560","Trébeurden, 22560",Côtes-d'Armor,Bretagne,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,1015.0,954.0,Manoir de la Pommeraie,Manoir de la Pommeraie,L'Auvère,L'Auvère,"Vire, 14500","Vire, 14500",Calvados,Normandie,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,60.0,51.0,Marsan par Hélène Darroze,Marsan par Hélène Darroze,4 rue d'Assas,4 rue d'Assas,"Paris, 75006","Paris, 75006",Paris,Île-de-France,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,339.0,290.0,Mavrommatis,Mavrommatis,42 rue Daubenton,42 rue Daubenton,"Paris, 75005","Paris, 75005",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,208.0,606.0,Maximin Hellio,Maximin Hellio,64 rue Gambetta,64 rue Gambetta,"Deauville, 14800","Deauville, 14800",Calvados,Normandie,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,868.0,789.0,Mets et Vins,Mets et Vins,11 rue de la République,11 rue de la République,"Bourg-en-Bresse, 01000","Bourg-en-Bresse, 01000",Ain,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,96.0,49.0,Michel Kayser - Restaurant Alexandre,Michel Kayser - Restaurant Alexandre,2 rue Xavier-Tronc,2 rue Xavier-Tronc,"Garons, 30128","Garons, 30128",Gard,Occitanie,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,613.0,327.0,Michel Sarran,Michel Sarran,21 boulevard Armand-Duportal,21 boulevard Armand-Duportal,"Toulouse, 31000","Toulouse, 31000",Haute-Garonne,Occitanie,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,429.0,243.0,Michel Trama,Michel Trama,52 rue Royale,52 rue Royale,"Puymirol, 47270","Puymirol, 47270",Lot-et-Garonne,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,755.0,970.0,Minami,Minami,19 faubourg Sainte-Claire,19 faubourg Sainte-Claire,"Annecy, 74000","Annecy, 74000",Haute-Savoie,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,510.0,207.0,Miraflores,Miraflores,112 boulevard des Belges,112 boulevard des Belges,"Lyon, 69006","Lyon, 69006",Rhône,Auvergne-Rhône-Alpes,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,26.0,3.0,Mirazur,Mirazur,30 avenue Aristide-Briand,30 avenue Aristide-Briand,"Menton, 06500","Menton, 06500",Alpes-Maritimes,Provence-Alpes-Côte d'Azur,3 MICHELIN Stars,3 Stars,3.0,3.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,525.0,249.0,MoSuke,MoSuke,11 rue Raymond-Losserand,11 rue Raymond-Losserand,"Paris, 75014","Paris, 75014",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,405.0,361.0,Moulin d'Alotz,Moulin d'Alotz,Chemin Alotz-Errota,Chemin Alotz-Errota,"Arcangues, 64200","Arcangues, 64200",Pyrénées-Atlantiques,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,595.0,183.0,Moulin de la Tardoire,Moulin de la Tardoire,Lieu-dit La Forge,Lieu-dit la Forge,"Montbron, 16220","Montbron, 16220",Charente,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,954.0,756.0,Mova,Mova,39 rue des Dames,39 rue des Dames,"Paris, 75017","Paris, 75017",Paris,Île-de-France,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,42.0,87.0,Mère Brazier,Mère Brazier,12 rue Royale,12 rue Royale,"Lyon, 69001","Lyon, 69001",Rhône,Auvergne-Rhône-Alpes,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,496.0,146.0,NESO,NESO,3 rue Papillon,3 rue Papillon,"Paris, 75009","Paris, 75009",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,264.0,564.0,Nakatani,Nakatani,27 rue Pierre-Leroux,27 rue Pierre-Leroux,"Paris, 75007","Paris, 75007",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,214.0,369.0,Neige d'Été,Neige d'Été,12 rue de l'Amiral-Roussin,12 rue de l'Amiral-Roussin,"Paris, 75015","Paris, 75015",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,212.0,608.0,Nicolas Carro - Hôtel de Carantec,Nicolas Carro - Hôtel de Carantec,20 rue du Kelenn,20 rue du Kelenn,"Carantec, 29660","Carantec, 29660",Finistère,Bretagne,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,213.0,385.0,Nomicos,Nomicos,16 avenue Bugeaud,16 avenue Bugeaud,"Paris, 75116","Paris, 75116",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,1025.0,799.0,Nougier,Nougier,2 place de l'Église,2 place de l'Église,"Fursac, 23290","Fursac, 23290",Creuse,Nouvelle-Aquitaine,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,476.0,122.0,Numéro 3,Numéro 3,3 rue du Général-de-Gaulle,3 rue du Général-de-Gaulle,"Le Tremblay-sur-Mauldre, 78490","Le Tremblay-sur-Mauldre, 78490",Yvelines,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,898.0,668.0,O2C,O2C,20 place de Strasbourg,20 place de Strasbourg,"Bagnères-de-Bigorre, 65200","Bagnères-de-Bigorre, 65200",Hautes-Pyrénées,Occitanie,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,113.0,197.0,Ochre,Ochre,56 rue du Gué,56 rue du Gué,"Rueil-Malmaison, 92500","Rueil-Malmaison, 92500",Hauts-de-Seine,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,990.0,760.0,Olive & Artichaut,Olive & Artichaut,6 rue Sainte-Réparate,6 rue Sainte-Réparate,"Nice, 06300","Nice, 06300",Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,100.0,228.0,Omar Dhiab,Omar Dhiab,23 rue Hérold,23 rue Hérold,"Paris, 75001","Paris, 75001",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,256.0,490.0,Origine,Origine,10 place du Président-Wilson,10 place du Président-Wilson,"Dijon, 21000","Dijon, 21000",Côte-d'Or,Bourgogne-Franche-Comté,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,588.0,168.0,Origines,Origines,Rue du Clos-de-la-Chaux,Rue du Clos-de-la-Chaux,"Le Broc, 63500","Le Broc, 63500",Puy-de-Dôme,Auvergne-Rhône-Alpes,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,659.0,979.0,Orizhon,Orizhon,2 quai Jacques-de-Thézac,2 quai Jacques-de-Thézac,"Audierne, 29770","Audierne, 29770",Finistère,Bretagne,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,621.0,1003.0,Ose,Ose,3 rue Durantin,3 rue Durantin,"Paris, 75018","Paris, 75018",Paris,Île-de-France,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,442.0,156.0,Oxte,Oxte,5 rue Troyon,5 rue Troyon,"Paris, 75017","Paris, 75017",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,639.0,769.0,PY Restaurant,PY Restaurant,16 cours Vitton,16 cours Vitton,"Lyon, 69006","Lyon, 69006",Rhône,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,224.0,427.0,Pages,Pages,4 rue Auguste-Vacquerie,4 rue Auguste-Vacquerie,"Paris, 75016","Paris, 75016",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,56.0,73.0,Palais Royal Restaurant,Palais Royal Restaurant,110 Galerie de Valois,110 Galerie de Valois,"Paris, 75001","Paris, 75001",Paris,Île-de-France,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,406.0,455.0,Pantagruel,Pantagruel,24 rue du Sentier,24 rue du Sentier,"Paris, 75002","Paris, 75002",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,1004.0,838.0,Paris Méditerranée,Paris Méditerranée,47 rue Pierre-Semard,47 rue Pierre-Semard,"Sète, 34200","Sète, 34200",Hérault,Occitanie,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,32.0,84.0,Paul Bocuse,Paul Bocuse,40 quai de la Plage,40 quai de la Plage,"Collonges-au-Mont-d'Or, 69660","Collonges-au-Mont-d'Or, 69660",Rhône,Auvergne-Rhône-Alpes,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,568.0,260.0,Pavyllon,Pavyllon,8 avenue Dutuit,8 avenue Dutuit,"Paris, 75008","Paris, 75008",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,836.0,651.0,Peck & Co,Peck & Co,23 rue Fautras,23 rue Fautras,"Brest, 29200","Brest, 29200",Finistère,Bretagne,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,1014.0,691.0,Perle des Vosges,Perle des Vosges,22 route Gaschney,22 route Gaschney,"Muhlbach-sur-Munster, 68380","Muhlbach-sur-Munster, 68380",Haut-Rhin,Grand Est,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,340.0,285.0,Pertinence,Pertinence,29 rue de l'Exposition,29 rue de l'Exposition,"Paris, 75007","Paris, 75007",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,787.0,776.0,Pho Tai,Phô Tai,13 rue Philibert-Lucot,13 rue Philibert-Lucot,"Paris, 75013","Paris, 75013",Paris,Île-de-France,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,19.0,5.0,Pic,Pic,285 avenue Victor-Hugo,285 avenue Victor-Hugo,"Valence, 26000","Valence, 26000",Drôme,Auvergne-Rhône-Alpes,3 MICHELIN Stars,3 Stars,3.0,3.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,983.0,753.0,Pica Pica,Pica Pica,20 boulevard Jean-Jaurès,20 boulevard Jean-Jaurès,"Béziers, 34500","Béziers, 34500",Hérault,Occitanie,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,21.0,6.0,Pierre Gagnaire,Pierre Gagnaire,6 rue Balzac,6 rue Balzac,"Paris, 75008","Paris, 75008",Paris,Île-de-France,3 MICHELIN Stars,3 Stars,3.0,3.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,298.0,603.0,Pierre Reboul,Pierre Reboul,"Château de la Pioline, 260 rue Guillaume-du-Vair","Château de la Pioline, 260 rue Guillaume-du-Vair","Aix-en-Provence, 13290","Aix-en-Provence, 13290",Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,20.0,1.0,Plénitude - Cheval Blanc Paris,Plénitude - Cheval Blanc Paris,8 quai du Louvre,8 quai du Louvre,"Paris, 75001","Paris, 75001",Paris,Île-de-France,3 MICHELIN Stars,3 Stars,3.0,3.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,437.0,150.0,Pollen,Pollen,18 rue Joseph-Vernet,18 rue Joseph-Vernet,"Avignon, 84000","Avignon, 84000",Vaucluse,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,272.0,325.0,Pur' - Jean-François Rouquette,Pur' - Jean-François Rouquette,"Park Hyatt Paris-Vendôme, 5 rue de la Paix","Park Hyatt Paris-Vendôme, 5 rue de la Paix","Paris, 75002","Paris, 75002",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,103.0,374.0,Pure & V,Pure & V,7 rue du Lycée,7 rue du Lycée,"Nice, 06000","Nice, 06000",Alpes-Maritimes,Provence-Alpes-Côte d'Azur,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,449.0,111.0,Pureté,Pureté,79 rue de la Monnaie,79 rue de la Monnaie,"Lille, 59000","Lille, 59000",Nord,Hauts-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,99.0,50.0,Py-r,Py-r,19 descente de la Halle-aux-Poissons,19 descente de la Halle-aux-Poissons,"Toulouse, 31000","Toulouse, 31000",Haute-Garonne,Occitanie,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,1028.0,835.0,Quai 17,Quai 17,17 quai Maréchal-de-Lattre-de-Tassigny,17 quai Maréchal-de-Lattre-de-Tassigny,"Sète, 34200","Sète, 34200",Hérault,Occitanie,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,539.0,171.0,Quai des Saveurs,Quai des Saveurs,69 rue de la Gare,69 rue de la Gare,"Hagondange, 57300","Hagondange, 57300",Moselle,Grand Est,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,287.0,329.0,Qui Plume la Lune,Qui Plume la Lune,50 rue  Amelot,50 rue  Amelot,"Paris, 75011","Paris, 75011",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,338.0,284.0,Quinsou,Quinsou,33 rue de l'Abbé-Grégoire,33 rue de l'Abbé-Grégoire,"Paris, 75006","Paris, 75006",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,75.0,46.0,Racine,Racine,6 place Godinot,6 place Godinot,"Reims, 51100","Reims, 51100",Marne,Grand Est,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,853.0,919.0,Racine,Racine,1 rue du Chapeau-Rouge,1 rue du Chapeau-Rouge,"Lyon, 69009","Lyon, 69009",Rhône,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,226.0,428.0,Racines,Racines,4 passage Antoinette Caillot,4 passage Antoinette-Caillot,"Rennes, 35000","Rennes, 35000",Ille-et-Vilaine,Bretagne,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,642.0,948.0,Racines,Racines,8 passage des Bains,8 passage des Bains,"Annecy, 74000","Annecy, 74000",Haute-Savoie,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,852.0,917.0,Racines,Racines,46 boulevard de l'Impératrice,46 boulevard de l'Impératrice,"Étaples, 62630","Étaples, 62630",Pas-de-Calais,Hauts-de-France,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,391.0,349.0,Radio,Radio,43 avenue Pierre-et-Marie-Curie,43 avenue Pierre-et-Marie-Curie,"Chamalières, 63400","Chamalières, 63400",Puy-de-Dôme,Auvergne-Rhône-Alpes,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,523.0,264.0,Reflet d'Obione,Reflet d'Obione,29 rue Jean-Jacques Rousseau,29 rue Jean-Jacques-Rousseau,"Montpellier, 34000","Montpellier, 34000",Hérault,Occitanie,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,306.0,375.0,Relais Louis XIII,Relais Louis XIII,8 rue des Grands-Augustins,8 rue des Grands-Augustins,"Paris, 75006","Paris, 75006",Paris,Île-de-France,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,816.0,816.0,Relais de l'Abbaye,Relais de l'Abbaye,415 route du Beaujolais,415 route du Beaujolais,"Charlieu, 42190","Charlieu, 42190",Loire,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,43.0,86.0,Relais de la Poste,Relais de la Poste,24 avenue de Maremne,24 avenue de Maremne,"Magescq, 40140","Magescq, 40140",Landes,Nouvelle-Aquitaine,2 MICHELIN Stars,2 Stars,2.0,2.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,101.0,620.0,Ressources,Ressources,126 rue Fondaudège,126 rue Fondaudège,"Bordeaux, 33000","Bordeaux, 33000",Gironde,Nouvelle-Aquitaine,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_name_postal,1.0,not_required,normalized_name+postal_code
comparison,2023,2024,945.0,764.0,Restaurant Anne & Matthieu Omont - Hôtel de France,Restaurant Anne & Matthieu Omont - Hôtel de France,1 rue Marx-Dormoy,1 rue Marx-Dormoy,"Montmarault, 03390","Montmarault, 03390",Allier,Auvergne-Rhône-Alpes,Bib Gourmand,Bib Gourmand,0.5,0.5,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
comparison,2023,2024,546.0,178.0,Restaurant De Lauzun,Restaurant De Lauzun,Route de Nizas,Route de Nizas,"Pézenas, 34120","Pézenas, 34120",Hérault,Occitanie,1 MICHELIN Star,1 Star,1.0,1.0,,,unchanged,False,exact_url_postal,1.0,not_required,normalized_url+postal_code
